time,Depth,Velocity E [cm/s],Velocity N [cm/s],Magnitude [cm/s],Direction [Degrees],source_file
02/01/2024 08:00,9,-2.161186441,-1.90559322,6.29779661,216.8779661,KNW02_Currents.csv
02/01/2024 09:00,9,0.368813559,-1.169830508,3.702542373,181.5864407,KNW02_Currents.csv
02/01/2024 10:00,9,0.855762712,-0.570508475,3.801694915,164.7745763,KNW02_Currents.csv
02/01/2024 11:00,9,0.23440678,-0.350169492,3.558813559,182.2271186,KNW02_Currents.csv
02/01/2024 12:00,9,-0.390508475,-1.378474576,3.702542373,190.5050847,KNW02_Currents.csv
02/01/2024 13:00,9,-0.459152542,-0.491864407,3.43440678,194.1610169,KNW02_Currents.csv
02/01/2024 14:00,9,0.015932203,-0.394237288,3.499491525,189.3949153,KNW02_Currents.csv
02/01/2024 15:00,9,0.247627119,-1.006610169,3.573559322,163.3033898,KNW02_Currents.csv
02/01/2024 16:00,9,0.367966102,-1.710508475,4.36,181.6525424,KNW02_Currents.csv
02/01/2024 17:00,9,1.652033898,-1.412372881,4.759322034,139.3576271,KNW02_Currents.csv
02/01/2024 18:00,9,0.865423729,-0.740169492,4.444237288,146.9949153,KNW02_Currents.csv
02/01/2024 19:00,9,0.014915254,-1.55440678,4.36559322,177.3932203,KNW02_Currents.csv
02/01/2024 20:00,9,0.034745763,-1.271355932,4.389661017,190.3067797,KNW02_Currents.csv
02/01/2024 21:00,9,0.439491525,-0.916779661,4.106271186,168.4694915,KNW02_Currents.csv
02/01/2024 22:00,9,-0.262711864,-0.591864407,3.666271186,175.7559322,KNW02_Currents.csv
02/01/2024 23:00,9,0.881186441,-0.390338983,3.911355932,169.7694915,KNW02_Currents.csv
03/01/2024 00:00,9,0.532033898,-3.69220339,4.957627119,171.8186441,KNW02_Currents.csv
03/01/2024 01:00,9,0.273389831,-3.186101695,4.675084746,177.6152542,KNW02_Currents.csv
03/01/2024 02:00,9,0.683389831,-4.046949153,5.306101695,173.6508475,KNW02_Currents.csv
03/01/2024 03:00,9,-0.010847458,-5.24220339,6.370338983,176.1745763,KNW02_Currents.csv
03/01/2024 04:00,9,-1.373898305,-6.198474576,6.925932203,195.3305085,KNW02_Currents.csv
03/01/2024 05:00,9,-1.686271186,-7.114237288,7.849491525,193.2050847,KNW02_Currents.csv
03/01/2024 06:00,9,0.346101695,-7.183728814,7.95,178.5101695,KNW02_Currents.csv
03/01/2024 07:00,9,-0.284745763,-7.001525424,7.691355932,181.3847458,KNW02_Currents.csv
03/01/2024 08:00,9,1.526101695,-7.832711864,8.472542373,170.3016949,KNW02_Currents.csv
03/01/2024 09:00,9,1.34559322,-7.243220339,7.692881356,170.1440678,KNW02_Currents.csv
03/01/2024 10:00,9,-1.100677966,-4.102542373,5.466779661,188.0779661,KNW02_Currents.csv
03/01/2024 11:00,9,0.278813559,-5.922033898,6.829661017,176.6694915,KNW02_Currents.csv
03/01/2024 12:00,9,2.18220339,-6.740508475,7.639661017,163.2830508,KNW02_Currents.csv
03/01/2024 13:00,9,1.219322034,-6.870508475,7.57559322,171.9220339,KNW02_Currents.csv
03/01/2024 14:00,9,0.505084746,-5.034915254,6.076440678,177.0779661,KNW02_Currents.csv
03/01/2024 15:00,9,1.066101695,-5.091694915,5.822542373,172.040678,KNW02_Currents.csv
03/01/2024 16:00,9,1.404237288,-5.376610169,6.400338983,170.5949153,KNW02_Currents.csv
03/01/2024 17:00,9,0.102033898,-7.073220339,7.862372881,181.0745763,KNW02_Currents.csv
03/01/2024 18:00,9,0.199491525,-6.812542373,7.376271186,180.5559322,KNW02_Currents.csv
03/01/2024 19:00,9,-0.09779661,-6.825254237,7.746949153,178.8305085,KNW02_Currents.csv
03/01/2024 20:00,9,1.279830508,-7.145932203,7.851694915,172.4101695,KNW02_Currents.csv
03/01/2024 21:00,9,0.17220339,-8.217457627,8.689661017,179.1118644,KNW02_Currents.csv
03/01/2024 22:00,9,-0.237288136,-7.904576271,8.408474576,182.1661017,KNW02_Currents.csv
03/01/2024 23:00,9,0.799152542,-6.946440678,7.873220339,173.6542373,KNW02_Currents.csv
04/01/2024 00:00,9,0.79440678,0.533050847,4.453728814,149.2915254,KNW02_Currents.csv
04/01/2024 01:00,9,0.611525424,0.267288136,5.617966102,179.9576271,KNW02_Currents.csv
04/01/2024 02:00,9,1.69,0.909830508,4.940338983,138.120339,KNW02_Currents.csv
04/01/2024 03:00,9,0.792542373,-0.244067797,3.471186441,160.9915254,KNW02_Currents.csv
04/01/2024 04:00,9,0.873220339,-0.333389831,3.100847458,162.6610169,KNW02_Currents.csv
04/01/2024 05:00,9,0.282542373,0.097627119,3.158305085,157.3135593,KNW02_Currents.csv
04/01/2024 06:00,9,0.056949153,0.260847458,2.943728814,182.9728814,KNW02_Currents.csv
04/01/2024 07:00,9,0.303728814,1.145932203,3.606271186,157.2152542,KNW02_Currents.csv
04/01/2024 08:00,9,-0.206610169,1.825932203,4.268983051,186.5898305,KNW02_Currents.csv
04/01/2024 09:00,9,-0.820666667,2.419333333,3.52,240.2533333,KNW03_Currents.csv
04/01/2024 10:00,9,-0.648,2.327333333,3.667333333,201.34,KNW03_Currents.csv
04/01/2024 11:00,9,1.369333333,1.948666667,2.790666667,43.44666667,KNW03_Currents.csv
04/01/2024 12:00,9,2.067333333,0.904,3.078,90.52,KNW03_Currents.csv
04/01/2024 13:00,9,2.469333333,0.983333333,3.079333333,129.6333333,KNW03_Currents.csv
04/01/2024 14:00,9,0.292666667,0.664666667,2.149333333,165.9533333,KNW03_Currents.csv
04/01/2024 15:00,9,0.222,0.871333333,1.826666667,188.4333333,KNW03_Currents.csv
04/01/2024 16:00,9,0.508666667,1.148,1.398,108.5066667,KNW03_Currents.csv
04/01/2024 17:00,9,0.404,0.806666667,1.164,83.95333333,KNW03_Currents.csv
04/01/2024 18:00,9,0.675333333,0.274666667,1.292666667,130.4733333,KNW03_Currents.csv
04/01/2024 19:00,9,0.528666667,-0.194,1.077333333,167.1866667,KNW03_Currents.csv
04/01/2024 20:00,9,0.641333333,-0.204666667,1.187333333,170.9266667,KNW03_Currents.csv
04/01/2024 21:00,9,0.570666667,0.002,0.962,152.06,KNW03_Currents.csv
04/01/2024 22:00,9,0.413333333,0.133333333,1.048666667,177.1066667,KNW03_Currents.csv
04/01/2024 23:00,9,0.340666667,-0.116,1.062666667,202.1533333,KNW03_Currents.csv
05/01/2024 00:00,9,0.469333333,0.927333333,2.058666667,106.2266667,KNW03_Currents.csv
05/01/2024 01:00,9,0.276666667,0.849333333,2.626,199.5066667,KNW03_Currents.csv
05/01/2024 02:00,9,0.495333333,0.294666667,2.108666667,191.8133333,KNW03_Currents.csv
05/01/2024 03:00,9,0.237333333,0.312,2.774666667,196.3933333,KNW03_Currents.csv
05/01/2024 04:00,9,0.43,0.876,3.320666667,158.8333333,KNW03_Currents.csv
05/01/2024 05:00,9,0.286666667,1.554666667,3.410666667,166.9666667,KNW03_Currents.csv
05/01/2024 06:00,9,0.046666667,3.304,4.537333333,134.1866667,KNW03_Currents.csv
05/01/2024 07:00,9,0.599333333,3.462,4.591333333,166.6333333,KNW03_Currents.csv
05/01/2024 08:00,9,0.257333333,3.939333333,5.123333333,161.8866667,KNW03_Currents.csv
05/01/2024 09:00,9,0.276,3.262,5.336666667,153.8533333,KNW03_Currents.csv
05/01/2024 10:00,9,0.526,2.304666667,5.374666667,115.6733333,KNW03_Currents.csv
05/01/2024 11:00,9,0.700666667,1.888,4.77,121.7733333,KNW03_Currents.csv
05/01/2024 12:00,9,0.512666667,1.172666667,3.611333333,147.32,KNW03_Currents.csv
05/01/2024 13:00,9,-0.324666667,0.653333333,2.976,169.4333333,KNW03_Currents.csv
05/01/2024 14:00,9,-0.55,-0.418,2.538666667,209.7266667,KNW03_Currents.csv
05/01/2024 15:00,9,-0.346,-1.380666667,2.714666667,187.7533333,KNW03_Currents.csv
05/01/2024 16:00,9,0.282666667,-2.088,3.379333333,132.3066667,KNW03_Currents.csv
05/01/2024 17:00,9,0.993333333,-1.442666667,3.130666667,145.1466667,KNW03_Currents.csv
05/01/2024 18:00,9,0.878,-1.824666667,3.548,153.1733333,KNW03_Currents.csv
05/01/2024 19:00,9,1.197333333,-2.026666667,3.293333333,129.8266667,KNW03_Currents.csv
05/01/2024 20:00,9,1.687333333,-1.455333333,3.178,101.58,KNW03_Currents.csv
05/01/2024 21:00,9,1.494666667,-1.515333333,2.743333333,119.1666667,KNW03_Currents.csv
05/01/2024 22:00,9,1.066,-1.27,2.328666667,130.8666667,KNW03_Currents.csv
05/01/2024 23:00,9,0.609333333,-0.844666667,1.601333333,152.7133333,KNW03_Currents.csv
06/01/2024 00:00,9,-0.036666667,0.61,3.261333333,182.8,KNW03_Currents.csv
06/01/2024 01:00,9,0.058666667,3.902,5.908666667,138.34,KNW03_Currents.csv
06/01/2024 02:00,9,0.080666667,6.683333333,6.908666667,144.18,KNW03_Currents.csv
06/01/2024 03:00,9,0.524666667,6.712,6.802,123.72,KNW03_Currents.csv
06/01/2024 04:00,9,0.074666667,5.742666667,5.977333333,144.12,KNW03_Currents.csv
06/01/2024 05:00,9,0.13,5.038,5.202666667,191.4466667,KNW03_Currents.csv
06/01/2024 06:00,9,0.859333333,4.096666667,4.498666667,198.04,KNW03_Currents.csv
06/01/2024 07:00,9,0.858666667,2.452666667,2.845333333,147.8,KNW03_Currents.csv
06/01/2024 08:00,9,1.001333333,1.412,2.2,91.26666667,KNW03_Currents.csv
06/01/2024 09:00,9,1.061333333,1.480666667,2.966666667,152.7133333,KNW03_Currents.csv
06/01/2024 10:00,9,0.724666667,1.249333333,2.323333333,153.5933333,KNW03_Currents.csv
06/01/2024 11:00,9,0.339333333,1.001333333,1.862,187.7666667,KNW03_Currents.csv
06/01/2024 12:00,9,0.262666667,0.321333333,1.834,154.3733333,KNW03_Currents.csv
06/01/2024 13:00,9,0.534,-0.161333333,2.366,178.66,KNW03_Currents.csv
06/01/2024 14:00,9,0.814,0,2.362666667,149.68,KNW03_Currents.csv
06/01/2024 15:00,9,1.599333333,0.744666667,2.832,64.22,KNW03_Currents.csv
06/01/2024 16:00,9,1.387333333,0.78,2.349333333,103.4266667,KNW03_Currents.csv
06/01/2024 17:00,9,1.333333333,0.474666667,2.127333333,138.0466667,KNW03_Currents.csv
06/01/2024 18:00,9,0.755333333,-0.094666667,2.602666667,161.4933333,KNW03_Currents.csv
06/01/2024 19:00,9,0.754666667,-0.497333333,2.85,164.4,KNW03_Currents.csv
06/01/2024 20:00,9,0.212666667,-1.114666667,1.786,182.68,KNW03_Currents.csv
06/01/2024 21:00,9,0.261333333,-1.190666667,2.048,178.2866667,KNW03_Currents.csv
06/01/2024 22:00,9,0.176,-1.152666667,1.99,194.3333333,KNW03_Currents.csv
06/01/2024 23:00,9,0.209333333,-0.862,2.674,173.2466667,KNW03_Currents.csv
07/01/2024 00:00,9,0.222,0.516,3.552,211.4666667,KNW04_Currents.csv
07/01/2024 01:00,9,0.303333333,-0.564666667,4.294666667,220.0466667,KNW04_Currents.csv
07/01/2024 02:00,9,0.522,-0.859333333,4.205333333,193.3,KNW04_Currents.csv
07/01/2024 03:00,9,0.194,-0.764666667,3.706666667,210.2733333,KNW04_Currents.csv
07/01/2024 04:00,9,0.238666667,-0.889333333,3.713333333,180.8333333,KNW04_Currents.csv
07/01/2024 05:00,9,0.158,-1.178666667,4.039333333,172.0933333,KNW04_Currents.csv
07/01/2024 06:00,9,-0.257333333,-1.689333333,4.942666667,187.3133333,KNW04_Currents.csv
07/01/2024 07:00,9,-0.520666667,-1.786666667,3.958,165.3,KNW04_Currents.csv
07/01/2024 08:00,9,-0.562,-2.082,3.192,173.18,KNW04_Currents.csv
07/01/2024 09:00,9,-0.988,-1.947333333,2.984666667,230.8533333,KNW04_Currents.csv
07/01/2024 10:00,9,-1.466666667,-1.313333333,3.245333333,235.68,KNW04_Currents.csv
07/01/2024 11:00,9,-1.286,1.122666667,3.452666667,227.5866667,KNW04_Currents.csv
07/01/2024 12:00,9,-0.438,1.946,2.815333333,202.4466667,KNW04_Currents.csv
07/01/2024 13:00,9,-0.145333333,1.44,2.581333333,201.38,KNW04_Currents.csv
07/01/2024 14:00,9,0.296666667,2.042666667,3.681333333,237.08,KNW04_Currents.csv
07/01/2024 15:00,9,0.296666667,2.728,4.028,150.0933333,KNW04_Currents.csv
07/01/2024 16:00,9,-0.472,4.03,5.201333333,223.3333333,KNW04_Currents.csv
07/01/2024 17:00,9,-0.304,7.369333333,8.348666667,205.2466667,KNW04_Currents.csv
07/01/2024 18:00,9,0.372,9.609333333,10.14066667,202.16,KNW04_Currents.csv
07/01/2024 19:00,9,1.135333333,8.871333333,9.382,183.38,KNW04_Currents.csv
07/01/2024 20:00,9,1.648,7.448666667,7.878,71.37333333,KNW04_Currents.csv
07/01/2024 21:00,9,1.016,6.091333333,6.446,99.62666667,KNW04_Currents.csv
07/01/2024 22:00,9,1.878666667,4.406666667,5.269333333,116.3466667,KNW04_Currents.csv
07/01/2024 23:00,9,1.612,3.872666667,4.998666667,115.6866667,KNW04_Currents.csv
08/01/2024 00:00,9,0.369333333,-1.856,4.093333333,208.4866667,KNW05_Currents.csv
08/01/2024 01:00,9,0.378,-1.365333333,3.635333333,200.3666667,KNW05_Currents.csv
08/01/2024 02:00,9,0.708,-0.372,2.770666667,189.82,KNW05_Currents.csv
08/01/2024 03:00,9,0.782,-0.393333333,2.982,190.6666667,KNW05_Currents.csv
08/01/2024 04:00,9,0.748,-0.922666667,2.52,149.1,KNW05_Currents.csv
08/01/2024 05:00,9,0.652,-1.540666667,2.686666667,153.6133333,KNW05_Currents.csv
08/01/2024 06:00,9,0.602,-1.633333333,3.07,159.14,KNW05_Currents.csv
08/01/2024 07:00,9,0.372,-1.741333333,2.614,181.7466667,KNW05_Currents.csv
08/01/2024 08:00,9,0.508,-1.39,2.852,172.8933333,KNW05_Currents.csv
08/01/2024 09:00,9,0.652,-1.139333333,2.51,183.4933333,KNW05_Currents.csv
08/01/2024 10:00,9,0.743333333,-0.774666667,1.930666667,158.9933333,KNW05_Currents.csv
08/01/2024 11:00,9,0.039333333,-0.962,1.596,173.8266667,KNW05_Currents.csv
08/01/2024 12:00,9,-2.062,-0.867333333,5.01,193.14,KNW05_Currents.csv
08/01/2024 13:00,9,-2.058666667,-0.445333333,5.006666667,193.5333333,KNW05_Currents.csv
08/01/2024 14:00,9,-0.253333333,-0.374666667,1.934,229.6866667,KNW05_Currents.csv
08/01/2024 15:00,9,-0.022,-1.287333333,3.869333333,165.5266667,KNW05_Currents.csv
08/01/2024 16:00,9,-0.032,-1.504666667,4.438666667,159.0933333,KNW05_Currents.csv
08/01/2024 17:00,9,0.39,-0.484,4.113333333,152.3466667,KNW05_Currents.csv
08/01/2024 18:00,9,0.504666667,-0.649333333,3.402666667,149.3466667,KNW05_Currents.csv
08/01/2024 19:00,9,0.566666667,-0.806666667,3.179333333,172.8066667,KNW05_Currents.csv
08/01/2024 20:00,9,0.651333333,-1.477333333,3.640666667,171.7266667,KNW05_Currents.csv
08/01/2024 21:00,9,0.272666667,-1.676666667,3.118,235.1,KNW05_Currents.csv
08/01/2024 22:00,9,0.657333333,-1.916666667,2.927333333,178.84,KNW05_Currents.csv
08/01/2024 23:00,9,0.716,-2.218666667,3.002,182.8733333,KNW05_Currents.csv
09/01/2024 00:00,9,0.796666667,1.906,2.300666667,24.84,KNW06_Currents.csv
09/01/2024 01:00,9,0.184666667,1.452,1.897333333,225.82,KNW06_Currents.csv
09/01/2024 02:00,9,0.702666667,0.503333333,1.337333333,108.2133333,KNW06_Currents.csv
09/01/2024 03:00,9,0.422,-0.084,1.418,150.16,KNW06_Currents.csv
09/01/2024 04:00,9,0.631333333,-0.063333333,1.602,118.4666667,KNW06_Currents.csv
09/01/2024 05:00,9,-0.226,-0.075333333,1.207333333,212.5866667,KNW06_Currents.csv
09/01/2024 06:00,9,-0.325333333,-0.294666667,1.046,237.7466667,KNW06_Currents.csv
09/01/2024 07:00,9,-0.196,-0.245333333,1.233333333,233.3733333,KNW06_Currents.csv
09/01/2024 08:00,9,-0.227333333,-0.120666667,1.404,253.12,KNW06_Currents.csv
09/01/2024 09:00,9,-0.084666667,-0.458,1.701333333,205.7066667,KNW06_Currents.csv
09/01/2024 10:00,9,-1.412666667,0.469333333,2.256666667,284.48,KNW06_Currents.csv
09/01/2024 11:00,9,-2.069333333,0.823333333,3.388666667,241.3333333,KNW06_Currents.csv
09/01/2024 12:00,9,-1.927333333,0.856,3.075333333,230.0066667,KNW06_Currents.csv
09/01/2024 13:00,9,-1.232,0.775333333,1.709333333,291.4133333,KNW06_Currents.csv
09/01/2024 14:00,9,-1.946,0.667333333,2.159333333,252.0133333,KNW06_Currents.csv
09/01/2024 15:00,9,-1.559333333,1.73,2.756666667,259.3733333,KNW06_Currents.csv
09/01/2024 16:00,9,-1.557333333,1.817333333,3.337333333,214.0333333,KNW06_Currents.csv
09/01/2024 17:00,9,-1.151333333,1.193333333,2.65,214.3933333,KNW06_Currents.csv
09/01/2024 18:00,9,-1.022666667,1.283333333,2.406,193.8666667,KNW06_Currents.csv
09/01/2024 19:00,9,-0.401333333,1.297333333,2.548666667,187.1866667,KNW06_Currents.csv
09/01/2024 20:00,9,-0.114666667,1.697333333,2.902,175,KNW06_Currents.csv
09/01/2024 21:00,9,1.068,1.990666667,3.906666667,155.74,KNW06_Currents.csv
09/01/2024 22:00,9,1.33,2.188,3.758,144.4733333,KNW06_Currents.csv
09/01/2024 23:00,9,0.586,2.26,3.595333333,144.8733333,KNW06_Currents.csv
10/01/2024 00:00,9,0.495333333,2.320666667,4.644,174.2666667,KNW06_Currents.csv
10/01/2024 01:00,9,0.184666667,2.591333333,4.233333333,177.3733333,KNW06_Currents.csv
10/01/2024 02:00,9,-0.067333333,2.872666667,3.630666667,184.76,KNW06_Currents.csv
10/01/2024 03:00,9,0.317333333,1.992,3.114,172.9466667,KNW06_Currents.csv
10/01/2024 04:00,9,-0.046,1.372,2.279333333,148.8466667,KNW06_Currents.csv
10/01/2024 05:00,9,-0.076666667,0.683333333,2.042666667,237.62,KNW06_Currents.csv
10/01/2024 06:00,9,0.733333333,0.092666667,1.636,173.9,KNW06_Currents.csv
10/01/2024 07:00,9,0.453333333,-0.094,1.418666667,175.5466667,KNW06_Currents.csv
10/01/2024 08:00,9,0.380666667,-0.408666667,1.537333333,161.44,KNW06_Currents.csv
10/01/2024 09:00,9,-0.726666667,0.042666667,1.994666667,189.8266667,KNW06_Currents.csv
10/01/2024 10:00,9,-2.112,0.856,3.331333333,245.6133333,KNW06_Currents.csv
10/01/2024 11:00,9,-2.743333333,1.451333333,4.227333333,232.7,KNW06_Currents.csv
10/01/2024 12:00,9,-2.786,1.784,3.412666667,302.3666667,KNW06_Currents.csv
10/01/2024 13:00,9,-2.897333333,1.772666667,3.629333333,296.2533333,KNW06_Currents.csv
10/01/2024 14:00,9,-2.468666667,1.27,3.019333333,290.6466667,KNW06_Currents.csv
10/01/2024 15:00,9,-2.973333333,0.696666667,3.417333333,278.6666667,KNW06_Currents.csv
10/01/2024 16:00,9,-2.326666667,0.103333333,3.186,275.9,KNW06_Currents.csv
10/01/2024 17:00,9,-1.95,-0.175333333,2.018,268.16,KNW06_Currents.csv
10/01/2024 18:00,9,-0.847333333,0.626,1.469333333,258.48,KNW06_Currents.csv
10/01/2024 19:00,9,-0.482666667,0.652,1.993333333,199.2666667,KNW06_Currents.csv
10/01/2024 20:00,9,-0.708666667,1.101333333,3.164,224.32,KNW06_Currents.csv
10/01/2024 21:00,9,-0.286,0.259333333,3.052,198.4266667,KNW06_Currents.csv
10/01/2024 22:00,9,0.608,0.657333333,2.850666667,182.7933333,KNW06_Currents.csv
10/01/2024 23:00,9,-0.042666667,1.048666667,3.334,186.14,KNW06_Currents.csv
11/01/2024 00:00,9,-0.738,-1.096,1.63,200.7,KNW06_Currents.csv
11/01/2024 01:00,9,-1.020666667,-0.799333333,2.474,195.56,KNW06_Currents.csv
11/01/2024 02:00,9,-1.260666667,-1.343333333,3.098666667,194.98,KNW06_Currents.csv
11/01/2024 03:00,9,-0.150666667,-1.35,2.499333333,173.32,KNW06_Currents.csv
11/01/2024 04:00,9,0.512,-2.352666667,2.515333333,164.6333333,KNW06_Currents.csv
11/01/2024 05:00,9,0.682,-2.678,2.847333333,166.82,KNW06_Currents.csv
11/01/2024 06:00,9,-0.615333333,-3.283333333,4.137333333,188.14,KNW06_Currents.csv
11/01/2024 07:00,9,-1.249333333,-2.584666667,3.958,200.6733333,KNW06_Currents.csv
11/01/2024 08:00,9,0.058,-1.034,1.87,208.1,KNW06_Currents.csv
11/01/2024 09:00,9,0.692,-0.506,2.618,158.2933333,KNW06_Currents.csv
11/01/2024 10:00,9,0.890666667,-0.224,3.439333333,92.12,KNW06_Currents.csv
11/01/2024 11:00,9,1.822,-0.18,4.264666667,98.32666667,KNW06_Currents.csv
11/01/2024 12:00,9,1.302,-0.014666667,4.300666667,106.5733333,KNW06_Currents.csv
11/01/2024 13:00,9,2.636,1.017333333,3.752,128.8933333,KNW06_Currents.csv
11/01/2024 14:00,9,1.796,-1.447333333,3.073333333,146.5133333,KNW06_Currents.csv
11/01/2024 15:00,9,0.461333333,-1.758,2.196,172.6933333,KNW06_Currents.csv
11/01/2024 16:00,9,1.171333333,-2.873333333,3.296666667,160.6,KNW06_Currents.csv
02/02/2024 00:00,9,-0.015254237,-1.285762712,3.672372881,173.1135593,KNW02_Currents.csv
02/02/2024 01:00,9,-1.109152542,-2.098474576,4.265762712,188.8440678,KNW02_Currents.csv
02/02/2024 02:00,9,0.344915254,-1.117966102,3.640677966,182.620339,KNW02_Currents.csv
02/02/2024 03:00,9,0.591694915,-0.834237288,4.008983051,181.7186441,KNW02_Currents.csv
02/02/2024 04:00,9,0.514745763,-0.789830508,3.295762712,169.3271186,KNW02_Currents.csv
02/02/2024 05:00,9,-0.341016949,-0.755423729,2.93559322,182.3271186,KNW02_Currents.csv
02/02/2024 06:00,9,0.559152542,0.986271186,3.174067797,150.2847458,KNW02_Currents.csv
02/02/2024 07:00,9,0.435423729,0.326440678,3.39440678,184.3627119,KNW02_Currents.csv
02/02/2024 08:00,9,0.320847458,-0.14779661,2.954067797,174.0525424,KNW02_Currents.csv
02/02/2024 09:00,9,-0.560508475,-0.479661017,2.96779661,194.1745763,KNW02_Currents.csv
02/02/2024 10:00,9,0.088983051,-0.016101695,3.213050847,183.4711864,KNW02_Currents.csv
02/02/2024 11:00,9,-0.031864407,-0.433728814,3.357966102,177,KNW02_Currents.csv
02/02/2024 12:00,9,-0.975254237,-0.367966102,3.743389831,208.2830508,KNW02_Currents.csv
02/02/2024 13:00,9,-1.178813559,-0.812711864,3.366779661,188.7830508,KNW02_Currents.csv
02/02/2024 14:00,9,-0.798813559,-0.222033898,3.220677966,205.4915254,KNW02_Currents.csv
02/02/2024 15:00,9,-0.445932203,-0.337288136,3.423050847,182.9627119,KNW02_Currents.csv
02/02/2024 16:00,9,-0.219830508,-0.009830508,3.941355932,189.8898305,KNW02_Currents.csv
02/02/2024 17:00,9,-0.667288136,-0.494745763,4.123559322,188.3050847,KNW02_Currents.csv
02/02/2024 18:00,9,-0.569322034,0.440508475,4.220508475,172.7372881,KNW02_Currents.csv
02/02/2024 19:00,9,0.547966102,0.512881356,3.492542373,170.3966102,KNW02_Currents.csv
02/02/2024 20:00,9,-0.006610169,0.562711864,3.606440678,185.0372881,KNW02_Currents.csv
02/02/2024 21:00,9,0.448983051,-0.484745763,3.82440678,173.0830508,KNW02_Currents.csv
02/02/2024 22:00,9,0.682372881,0.10559322,3.779661017,154.5220339,KNW02_Currents.csv
02/02/2024 23:00,9,0.780508475,-0.049491525,3.840169492,164.6677966,KNW02_Currents.csv
03/02/2024 00:00,9,-0.316271186,-7.609322034,8.172711864,179.7118644,KNW02_Currents.csv
03/02/2024 01:00,9,-0.189830508,-7.222542373,7.858474576,181.2033898,KNW02_Currents.csv
03/02/2024 02:00,9,-0.424067797,-7.180169492,8.040508475,182.1779661,KNW02_Currents.csv
03/02/2024 03:00,9,0.68220339,-7.015254237,7.608813559,175.2661017,KNW02_Currents.csv
03/02/2024 04:00,9,0.866101695,-7.033728814,7.568135593,173.7677966,KNW02_Currents.csv
03/02/2024 05:00,9,0.816101695,-8.016779661,8.366101695,174.959322,KNW02_Currents.csv
03/02/2024 06:00,9,1.26779661,-8.116440678,8.602881356,170.720339,KNW02_Currents.csv
03/02/2024 07:00,9,1.762033898,-7.808983051,8.476271186,167.2728814,KNW02_Currents.csv
03/02/2024 08:00,9,-0.866271186,-5.970508475,6.628644068,189.4949153,KNW02_Currents.csv
03/02/2024 09:00,9,-1.249491525,-5.272033898,6.180847458,193.8169492,KNW02_Currents.csv
03/02/2024 10:00,9,-0.018474576,-6.057627119,6.66,178.0474576,KNW02_Currents.csv
03/02/2024 11:00,9,-0.999661017,-5.919322034,6.368474576,189.6135593,KNW02_Currents.csv
03/02/2024 12:00,9,0.110847458,-5.819661017,6.567966102,175.9779661,KNW02_Currents.csv
03/02/2024 13:00,9,-0.235762712,-6.159491525,6.764745763,179.1237288,KNW02_Currents.csv
03/02/2024 14:00,9,-0.37,-6.081186441,6.828135593,184.9983051,KNW02_Currents.csv
03/02/2024 15:00,9,-0.264745763,-5.540169492,6.159322034,183.1,KNW02_Currents.csv
03/02/2024 16:00,9,-0.266949153,-5.264576271,6.099152542,187.7101695,KNW02_Currents.csv
03/02/2024 17:00,9,-0.220847458,-4.815423729,6.188813559,183.2983051,KNW02_Currents.csv
03/02/2024 18:00,9,-0.161186441,-5.898813559,6.632372881,179.320339,KNW02_Currents.csv
03/02/2024 19:00,9,-0.416610169,-4.767457627,5.896949153,182.9169492,KNW02_Currents.csv
03/02/2024 20:00,9,0.403898305,-5.653559322,6.503220339,179.0983051,KNW02_Currents.csv
03/02/2024 21:00,9,0.152881356,-4.789830508,6.426610169,180.4389831,KNW02_Currents.csv
03/02/2024 22:00,9,0.659830508,-4.202881356,6.327288136,172.2101695,KNW02_Currents.csv
03/02/2024 23:00,9,0.546271186,-4.018644068,6.674237288,167.3067797,KNW02_Currents.csv
04/02/2024 00:00,9,0.33,-0.301333333,1.014,153.1933333,KNW03_Currents.csv
04/02/2024 01:00,9,-0.093333333,-0.671333333,1.144,178.2066667,KNW03_Currents.csv
04/02/2024 02:00,9,-0.420666667,-0.851333333,1.302666667,225.1066667,KNW03_Currents.csv
04/02/2024 03:00,9,-0.547333333,-0.675333333,1.372,234.9266667,KNW03_Currents.csv
04/02/2024 04:00,9,-0.617333333,-0.293333333,1.318666667,208.6333333,KNW03_Currents.csv
04/02/2024 05:00,9,0.083333333,-0.048,1.627333333,179.0666667,KNW03_Currents.csv
04/02/2024 06:00,9,0.738666667,0.355333333,1.871333333,153.8533333,KNW03_Currents.csv
04/02/2024 07:00,9,0.731333333,0.454666667,1.638666667,141.5866667,KNW03_Currents.csv
04/02/2024 08:00,9,0.6,0.27,1.434,143.8533333,KNW03_Currents.csv
04/02/2024 09:00,9,0.232,-0.142666667,1.101333333,154.2533333,KNW03_Currents.csv
04/02/2024 10:00,9,-0.043333333,-0.197333333,1.082,219.8133333,KNW03_Currents.csv
04/02/2024 11:00,9,-0.038666667,-0.284,1.5,199.3333333,KNW03_Currents.csv
04/02/2024 12:00,9,0.246,-0.47,1.55,182.32,KNW03_Currents.csv
04/02/2024 13:00,9,0.282,-0.325333333,1.309333333,182.2066667,KNW03_Currents.csv
04/02/2024 14:00,9,-0.267333333,-0.378666667,1.286666667,195.1266667,KNW03_Currents.csv
04/02/2024 15:00,9,-1.052,-0.634,3.112666667,196.6266667,KNW03_Currents.csv
04/02/2024 16:00,9,-0.382666667,-0.587333333,3.212,181.18,KNW03_Currents.csv
